site,plot,quad,ind,uniqueID,emerg.date,date.1,phen.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_06-30-18,flrs_06-30-18,fruits_06-30-18,longest.fruit.1,canopy.width.largest.rosette.1,date.3,phen.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_07-18-18,flrs_07-18-18,fruits_07-18-18,longest.fruit.3,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_08-05-18,flrs_08-05-18,fruits_08-05-18,longest.fruit.5,date.7,phen.7,height.7,total.branch.7,longest.leaf.7,buds_08-27-18,flrs_08-27-18,fruits_08-27-18,longest.fruit.7
LV1,2,NA,10-7,LV1 P2 QNA #10-7,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,12.8,1,NA,4,4,9,0,NA,8/5/18,P,2.05,14.7,1,NA,0,0,5,6.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,10-8,LV1 P2 QNA #10-8,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,11.1,1,NA,4,1,7,0,NA,8/5/18,P,1.44,11,1,NA,0,0,3,6.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,10-9,LV1 P2 QNA #10-9,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,10.5,1,NA,7,1,6,0,NA,8/5/18,P,1.74,11.3,1,NA,0,0,4,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,10-10,LV1 P2 QNA #10-10,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,10.5,1,NA,4,4,5,0,NA,8/5/18,P,1.73,12,1,NA,0,0,3,5.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,11,LV1 P2 QNA #11,2017,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,12,LV1 P2 QNA #12,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-1,LV1 P2 QNA #12-1,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-1-1,LV1 P2 QNA #12-1-1,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,12.3,1,NA,5,5,5,NA,8/5/18,P,1.91,13.1,1,NA,0,0,5,6.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-1-2,LV1 P2 QNA #12-1-2,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,13.7,1,NA,5,4,10,NA,8/5/18,P?,1.89,5.3,2,NA,0,0,0,NA,8/27/18,V,6.1,3,0.6,0,0,0,NA
LV1,2,NA,12-1-3,LV1 P2 QNA #12-1-3,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,9.6,1,NA,4,3,5,NA,8/5/18,P,1.46,11.2,1,NA,0,0,3,4.9,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-1-4,LV1 P2 QNA #12-1-4,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,10.7,1,NA,4,3,6,NA,8/5/18,P,0.88,9.7,1,NA,0,0,3,5.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-2,LV1 P2 QNA #12-2,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-3,LV1 P2 QNA #12-3,2017,6/30/18,B,NA,3.4,1,NA,6,0,0,NA,NA,7/18/18,F,NA,14,1,NA,5,6,6,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,12-4,LV1 P2 QNA #12-4,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,13,LV1 P2 QNA #13,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,14,LV1 P2 QNA #14,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,15,LV1 P2 QNA #15,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,15-1,LV1 P2 QNA #15-1,2017,6/30/18,V,NA,2.5,1,1.3,0,0,0,NA,2.9,7/18/18,V,NA,4.4,1,1.5,0,0,0,NA,8/5/18,V,1.93,5.3,1,1.7,0,0,0,NA,8/27/18,V,7,1,1.8,0,0,0,NA
LV1,2,NA,15-2,LV1 P2 QNA #15-2,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,16,LV1 P2 QNA #16,2017,6/30/18,V,NA,1.6,1,0.9,0,0,0,NA,1.7,7/18/18,V,NA,2.1,1,0.8,0,0,0,NA,8/5/18,V,1.54,2.7,1,1.1,0,0,0,NA,8/27/18,V,3,1,11.4,0,0,0,NA
LV1,2,NA,16-1,LV1 P2 QNA #16-1,2017,6/30/18,V,NA,0.7,1,0.6,0,0,0,NA,1.3,7/18/18,V,NA,1.6,1,1.2,0,0,0,NA,8/5/18,V,1.46,2.2,1,1,0,0,0,NA,8/27/18,V,3.5,1,0.8,0,0,0,NA
LV1,2,NA,17,LV1 P2 QNA #17,2017,6/30/18,V,NA,2,2,0.8,0,0,0,NA,1.4,7/18/18,V,NA,2,3,1.1,0,0,0,NA,8/5/18,V,2.48,3.4,3,1.5,0,0,0,NA,8/27/18,V,3.4,3,1.6,0,0,0,NA
LV1,2,NA,17-1,LV1 P2 QNA #17-1,?,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/5/18,P,1.6,14.5,1,NA,0,0,6,6.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,18,LV1 P2 QNA #18,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,18-1,LV1 P2 QNA #18-1,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,18-2,LV1 P2 QNA #18-2,2017,6/30/18,B,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,2.1,1,1.4,0,0,0,NA,8/5/18,F,1.69,4,1,NA,0,1,0,NA,8/27/18,V,4,1,0.6,0,0,0,NA
LV1,2,NA,18-3,LV1 P2 QNA #18-3,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV1,2,NA,19,LV1 P2 QNA #19,2017,6/30/18,V,NA,NA,NA,NA,0,0,0,NA,1,7/18/18,V,NA,1.6,3,0.6,0,0,0,NA,8/5/18,V,NA,2.1,2.1,3,0.8,0,0,0,8/27/18,X,NA,NA,NA,0,0,0,NA
LV1,2,NA,20,LV1 P2 QNA #20,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,19.1,3,NA,13,15,15,NA,8/5/18,P,2.64,6,4,NA,0,0,0,NA,8/27/18,SX/X?,NA,NA,NA,0,0,0,NA
LV1,2,NA,21,LV1 P2 QNA #21,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,16.3,1,NA,4,5,8,NA,8/5/18,P,2.55,17.4,1,NA,0,0,10,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,22,LV1 P2 QNA #22,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,4.3,1,NA,3,0,1,NA,8/5/18,P,2.05,5,1,NA,0,0,1,3.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,23,LV1 P2 QNA #23,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,9.2,1,NA,6,3,4,NA,8/5/18,P,1.57,10.5,1,NA,0,0,5,5.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,24,LV1 P2 QNA #24,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,14.6,1,NA,5,7,6,NA,8/5/18,P,2.02,15,1,NA,0,0,8,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV1,2,NA,25,LV1 P2 QNA #25,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,16,2,NA,10,9,10,NA,8/5/18,P,2.5,17.5,2,NA,0,0,11,6.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1,NA,1-4,LV2 P1 QNA #1-4,2017,6/30/18,F,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,F,12.5,8,NA,15,8,13,NA
LV2,1,NA,2-2,LV2 P1 QNA #2-2,2017,6/30/18,F,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,51,LV2 P1.5 QNA #51,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,5.5,3,NA,7,1,0,NA,8/5/18,P,3.87,8.6,3,NA,5,0,7,6.6,8/27/18,P,8.5,3,NA,0,0,6,NA
LV2,1.5,NA,52,LV2 P1.5 QNA #52,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.3,1,2.1,0,0,0,NA,8/5/18,V,1.88,5.4,1,2,0,0,0,NA,8/27/18,V,4.2,1,2.2,0,0,0,NA
LV2,1.5,NA,53,LV2 P1.5 QNA #53,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,8,1,NA,5,2,4,NA,8/5/18,P,2.04,8.6,1,NA,0,0,8,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,54,LV2 P1.5 QNA #54,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,15.8,4,NA,4,2,10,NA,8/5/18,F,3.82,18,4,NA,3,2,15,7.5,8/27/18,S,18,4,NA,0,0,0,NA
LV2,1.5,NA,55,LV2 P1.5 QNA #55,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,1.8,1,1.1,0,0,0,NA,8/5/18,V,1.9,2.4,1,1.6,0,0,0,NA,8/27/18,V,2.2,1,1.7,0,0,0,NA
LV2,1.5,NA,56,LV2 P1.5 QNA #56,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,9.6,1,NA,7,2,6,NA,8/5/18,P,1.97,9.2,1,NA,0,0,10,4.2,8/27/18,X,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,57,LV2 P1.5 QNA #57,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,4.1,1,1.4,0,0,0,NA,8/5/18,V,1.88,5.3,1,1.6,0,0,0,NA,8/27/18,V,4.5,1,1.5,0,0,0,NA
LV2,1.5,NA,58,LV2 P1.5 QNA #58,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,2.6,1,1.2,0,0,0,NA,8/5/18,V,2.21,3.7,2,1.6,0,0,0,NA,8/27/18,V,3.1,1,1.4,0,0,0,NA
LV2,1.5,NA,59,LV2 P1.5 QNA #59,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,MISSING,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,60,LV2 P1.5 QNA #60,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/5/18,MISSING,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,61,LV2 P1.5 QNA #61,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,11.5,1,NA,3,1,4,NA,8/5/18,P,1.68,14,1,NA,0,0,3,7.3,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,62,LV2 P1.5 QNA #62,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,6,2,NA,4,2,3,NA,8/5/18,P,1.52,8.5,1,NA,0,0,4,5.8,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,63,LV2 P1.5 QNA #63,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,B,NA,7.2,3,NA,4,0,0,NA,8/5/18,F,1.63,9.7,3,NA,2,1,1,3.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,64,LV2 P1.5 QNA #64,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,14.7,1,NA,4,4,7,NA,8/5/18,P,2.28,15.5,2,NA,0,0,6,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,65,LV2 P1.5 QNA #65,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,25,6,NA,12,11,35,NA,8/5/18,P,6.26,25.5,2,NA,0,0,41,7.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,66,LV2 P1.5 QNA #66,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,2.8,1,1.6,0,0,0,NA,8/5/18,V,2.06,2.5,1,1.5,0,0,0,NA,8/27/18,V,4,1,1.5,0,0,0,NA
LV2,1.5,NA,67,LV2 P1.5 QNA #67,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,14.6,1,NA,3,2,7,NA,8/5/18,P,2.14,15.3,1,NA,0,0,7,7.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,68,LV2 P1.5 QNA #68,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,16.3,1,NA,3,0,10,NA,8/5/18,S,2.1,16,1,NA,0,0,8,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,69,LV2 P1.5 QNA #69,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,17.6,2,NA,4,1,7,NA,8/5/18,P,2.4,18.5,1,NA,0,0,7,5.7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,70,LV2 P1.5 QNA #70,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,14.5,1,NA,4,3,9,NA,8/5/18,P,1.76,13.5,1,NA,0,0,8,6.3,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,71,LV2 P1.5 QNA #71,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,11.3,1,NA,0,0,5,NA,8/5/18,P,2.7,11.7,1,NA,0,0,5,7.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,72,LV2 P1.5 QNA #72,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,10.4,1,NA,0,0,9,NA,8/5/18,P,2.46,11.8,1,NA,0,0,8,6.8,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,73,LV2 P1.5 QNA #73,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,13.3,1,NA,6,0,7,NA,8/5/18,P,1.47,14,1,NA,0,0,4,5.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,74,LV2 P1.5 QNA #74,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,11,1,NA,0,0,1,NA,8/5/18,P,2.69,12.3,1,NA,0,0,1,6.3,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,1.5,NA,75,LV2 P1.5 QNA #75,7/18/18,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,19.5,1,NA,3,0,6,NA,8/5/18,P,2.38,19.1,1,NA,0,0,6,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,2,NA,1,LV2 P2 QNA #1,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,2,LV2 P2 QNA #2,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,3,LV2 P2 QNA #3,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,4,LV2 P2 QNA #4,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,5,LV2 P2 QNA #5,2017,6/30/18,F,NA,11.5,4,NA,9,6,0,NA,NA,7/18/18,P,NA,13.8,4,NA,3,0,9,NA,8/5/18,P,3.01,14,4,NA,0,0,4,7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,2,NA,6,LV2 P2 QNA #6,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,7,LV2 P2 QNA #7,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,8,LV2 P2 QNA #8,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,9,LV2 P2 QNA #9,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,10,LV2 P2 QNA #10,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,11,LV2 P2 QNA #11,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,12,LV2 P2 QNA #12,2017,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,13,LV2 P2 QNA #13,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,14,LV2 P2 QNA #14,2017,6/30/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,18.2,5,NA,5,2,14,NA,8/5/18,P,2.53,17.6,6,NA,0,0,10,7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,2,NA,15,LV2 P2 QNA #15,2017,6/30/18,F,NA,15.2,4,NA,15,12,0,4,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,16,LV2 P2 QNA #16,2017,6/30/18,F,NA,12.4,5,NA,10,7,0,NA,NA,7/18/18,F,NA,11.2,7,NA,21,4,1,NA,8/5/18,P,2.52,10,4,NA,0,0,10,4.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV2,2,NA,17,LV2 P2 QNA #17,2017,6/30/18,F,NA,8,3,NA,9,4,0,NA,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,17-1,LV2 P2 QNA #17-1,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,18,LV2 P2 QNA #18,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,19,LV2 P2 QNA #19,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,20,LV2 P2 QNA #20,2017,6/30/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
